[-6.002765030266133, 0.08149540045570502, -0.6511403536165448, -0.05114363919503284, -0.323762584509139]
[-6.546263971363791, -0.03788426424654556, -0.8211400221523653, -0.063609138365329, -0.36429917435375225]
[-5.372654477865322, 0.13681792922029645, -0.5080064999091678, -0.044728920969496766, -0.26472628802478004]
[-5.847186769900057, 0.009354208451939128, -0.705332635445167, -0.0652053979014715, -0.282420813077924]
[-6.108914636807206, 0.09689305947939131, -0.7116749129534277, -0.07501647912959997, -0.2879252589592851]
[-5.489560544726696, 0.024701440023737198, -0.38771362730402625, 0.05974410475866265, -0.26015012156086126]
[-5.300388483852952, -0.003935330715429508, -0.2892576884769529, 0.06387891476210927, -0.21205450380161994]
[-5.196762780327062, 0.09315084920710792, -0.2783525476160382, 0.019672023559181295, -0.19285881501343471]
[-5.368590719775969, 0.06242269812838419, -0.5122909477057374, -0.03767274496991346, -0.2557799372595584]
[-6.221848343828579, -0.03738619957699729, -0.7369799036604161, -0.12830827709759807, -0.2898878553437272]
[-6.477583263974005, -0.03493176398944109, -0.8511179599983683, -0.08827543420875572, -0.3494710901952234]
