[-10.713480783876417, -43.27749358726206, 0.2624765165483022, 0.10712488365999673, -5.944729998902656]
[-10.012922423649064, -29.18870341206157, 0.3087941079988443, 0.10989934717713756, -6.571382119560179]
[-8.245872635910386, -33.52448206881865, 0.30759264629451544, 0.11449405395950729, -4.915229385619326]
[-12.065772055552578, -42.17985943218183, 0.2613432781168339, 0.06854361850818369, -7.132610801978274]
[-11.542152651866619, -44.34227206173087, 0.2290236706258747, 0.09307465416922467, -7.052143615397696]
[-10.19265213983307, -35.40742190765132, 0.2913454686643473, 0.09505475601216984, -6.083376408885244]
[-11.164369810160572, -42.960311334677904, 0.23106685019532758, -0.106498014997499, -6.946211177070505]
[-9.4871726793608, -32.325960234464944, 0.2801660508653311, -0.035909031770333666, -6.0091801730156975]
[-9.171998868622099, -33.39722994977182, 0.25062094518799694, 0.013474253181198659, -6.345146486607935]
[-8.610827427100984, -34.71784508970163, 0.30071406365918885, -0.010364702060661868, -5.570700617441025]
[-10.381161459260058, -41.80943354787071, 0.20320902735809176, -0.010469091786343698, -7.502815659846934]
