[-5.2160334290840105, 0.05377428664860462, -0.5958730368430323, -0.15929720802403136, -0.3611650253717984]
[-6.034206073381169, -0.002889781766508781, -0.6437188477448277, -0.23609468133420375, -0.340553027360307]
[-4.964624056077185, 0.17846138604510575, -0.3382464218431298, -0.14455707726314748, -0.26875627741153174]
[-5.264887812285822, 0.08235909566387667, -0.4874079124843054, -0.20589173138965378, -0.3608514687128286]
[-5.8819038883246435, 0.004987762545335173, -0.5959746045189145, -0.2590906831926183, -0.3202031882352361]
[-4.516387648071331, 0.11948576257508636, -0.3901832450361695, -0.12709577198170963, -0.23489407114264305]
[-4.4751623326051275, 0.17662138074134304, -0.0938541719392354, -0.05882446343235448, -0.2251500875807002]
[-4.557284008329513, 0.19224953421661461, -0.18633371276655364, -0.11402864316628891, -0.2443654731805549]
[-5.713213158637736, 0.12650474017405722, -0.35888360433480204, -0.18508407478751776, -0.25936323412564]
[-4.829422959442123, 0.07744083201248364, -0.4746227990519689, -0.20036280318923194, -0.2699747709558915]
[-5.634101101522335, -0.04857760811980505, -0.6868675562999258, -0.1691244007667021, -0.3494785713881652]
