[0.14256899435390868, 0.2128853924459403, 0.1566555673534512, -0.014435227559705721, 0.14371077288970635]
[0.1780863054891344, 0.27262879038156373, 0.08187172336359305, -0.043476215798028406, 0.1253218779909384]
[0.1772303704104271, 0.26229169161436894, 0.1416299709204616, -0.04110541820144897, 0.1364923932677935]
[0.15584259288815794, 0.26292614103575074, 0.22163616363306005, -0.047094377387518094, 0.12396038782747487]
[0.09947150193628129, 0.3122643866174041, 0.23517909508942492, 0.004388247125714284, 0.14601804053858247]
[0.13676119181655377, 0.1903097811345721, 0.16457835069002846, -0.05395560894799423, 0.10961708612699406]
[0.10780423128169847, 0.30950903500724436, 0.23073051144098933, -0.04803541719378046, 0.09607964352238407]
[0.10491126734605438, 0.273128192589144, 0.20619927605141442, -0.073278372544201, 0.07850956036537915]
[0.07728973829946117, 0.2265868095760436, 0.12343038686305818, -0.09372166352853806, 0.07391422610371756]
[0.1377818942591733, 0.19598452667722266, 0.17133505045810615, -0.10006101331689465, 0.052700923047172]
[0.1485542085677134, 0.3093374029647764, 0.15941724897316512, -0.03000527197175007, 0.1381836304858335]
